1 50 90
1 30 70
1 50 90
2 50 10
1 70 70
2 10 90
1 50 90
1 50 50
1 30 70
2 70 10
1 70 70
1 30 70
2 10 10
1 50 50
1 70 30
2 10 90
1 50 90
2 10 50
2 10 90
2 10 90
1 30 70
2 30 30
2 70 10
1 90 50
2 30 30
2 50 10
2 30 30
2 10 90
2 10 90
2 10 90
1 70 30
1 70 30
2 10 90
2 10 50
2 50 10
2 10 50
2 10 50
1 70 70
1 50 50
2 30 30
1 50 90
2 10 90
1 70 70
2 10 10
2 10 50
1 70 30
1 30 70
1 70 70
2 10 50
2 50 10
2 10 50
2 70 10
2 10 50
2 10 90
1 90 50
1 90 50
1 70 30
2 10 10
1 70 30
1 30 70
1 50 90
2 10 90
2 10 10
2 10 50
2 30 30
1 70 30
1 90 50
2 30 30
1 50 90
2 70 10
2 10 10
2 10 90
1 70 30
2 70 10
1 30 70
1 50 90
2 30 30
1 70 70
2 30 30
2 50 10
2 70 10
2 70 10
2 70 10
1 70 70
2 10 10
1 50 50
2 10 90
2 30 30
1 50 50
1 30 70
2 30 30
2 30 30
1 70 30
2 10 10
2 50 10
1 50 50
1 90 50
1 50 50
1 70 30
1 70 70
1 70 70
1 90 50
1 50 50
1 90 50
2 10 10
2 70 10
2 10 50
2 50 10
2 10 50
1 70 70
2 10 10
2 10 50
1 50 50
2 10 50
2 10 50
2 70 10
1 30 70
1 90 50
2 10 90
1 90 50
2 10 50
2 10 10
1 90 50
2 10 50
1 90 50
1 70 70
2 70 10
1 50 90
2 30 30
1 70 30
1 70 70
2 10 50
1 70 70
2 10 90
2 70 10
1 50 50
1 30 70
1 30 70
1 50 90
1 90 50
1 50 50
1 50 50
1 50 50
2 10 50
2 10 10
2 10 50
1 90 50
2 50 10
1 90 50
2 30 30
1 70 30
2 50 10
2 50 10
1 70 30
2 10 50
2 10 10
1 70 30
1 90 50
1 90 50
2 70 10
2 10 50
1 50 50
1 70 30
1 30 70
2 30 30
1 90 50
2 10 10
2 50 10
2 30 30
2 10 90
1 70 30
2 70 10
1 50 50
1 50 90
2 30 30
1 70 30
2 50 10
2 30 30
2 10 90
2 10 10
1 50 50
2 70 10
2 50 10
1 50 50
2 10 90
2 30 30
2 10 90
1 50 50
2 10 90
1 70 30
2 70 10
2 10 50
2 50 10
1 50 90
1 70 70
1 70 70
1 70 70
1 50 90
1 50 50
1 50 90
2 10 10
2 30 30
2 50 10
1 70 30
1 30 70
2 10 50
2 30 30
2 30 30
2 50 10
2 10 90
2 50 10
2 70 10
1 70 30
1 50 90
2 50 10
2 10 10
1 90 50
2 10 10
2 30 30
1 50 50
1 70 30
1 50 90
2 50 10
1 50 90
1 90 50
1 70 70
1 50 50
2 10 50
1 30 70
2 70 10
1 50 90
1 30 70
1 50 50
2 50 10
1 50 50
2 10 50
2 10 90
1 30 70
1 30 70
2 10 10
1 70 70
2 70 10
2 10 50
2 30 30
1 70 70
2 10 10
1 90 50
1 50 50
1 30 70
1 70 70
1 70 30
1 50 90
2 10 90
1 70 30
1 50 90
2 10 90
2 70 10
1 50 50
1 90 50
1 70 30
1 70 30
1 70 70
1 70 30
1 30 70
1 50 50
1 50 50
1 50 90
2 50 10
2 30 30
2 70 10
2 70 10
1 50 50
2 10 50
1 70 70
2 50 10
1 30 70
2 30 30
2 10 90
1 50 90
2 70 10
1 90 50
2 10 90
1 50 50
2 10 90
2 70 10
2 10 50
2 70 10
1 50 50
2 70 10
1 70 30
2 10 10
1 50 50
1 50 50
2 10 50
2 50 10
2 10 10
1 50 90
2 10 10
1 70 70
2 10 50
1 70 70
1 90 50
2 50 10
1 90 50
2 10 10
2 10 50
1 50 50
1 90 50
2 50 10
2 50 10
1 90 50
2 70 10
1 70 30
1 50 50
2 10 50
2 10 10
2 10 10
2 70 10
1 50 50
2 50 10
2 10 50
2 30 30
1 30 70
1 30 70
1 70 70
2 10 50
2 10 50
1 70 30
1 30 70
1 30 70
2 10 90
1 90 50
2 10 50
1 90 50
2 70 10
1 50 50
2 10 50
1 50 90
1 30 70
2 70 10
1 50 50
2 30 30
2 10 90
1 50 90
1 30 70
1 30 70
1 30 70
1 50 50
2 50 10
1 70 30
1 70 70
2 10 10
1 30 70
2 70 10
2 10 50
2 70 10
1 70 70
2 70 10
1 50 90
2 50 10
2 10 10
1 70 30
1 70 30
1 90 50
1 70 30
2 10 90
2 30 30
1 70 70
2 10 10
1 70 70
2 50 10
2 10 50
2 10 50
1 50 90
1 30 70
2 10 50
1 70 30
1 50 50
1 70 70
2 10 90
1 70 70
1 30 70
1 50 90
1 90 50
1 30 70
1 90 50
2 30 30
2 50 10
2 50 10
1 70 70
2 10 50
2 70 10
2 10 50
1 90 50
1 50 90
1 70 70
2 50 10
1 50 50
1 50 90
1 70 70
2 70 10
1 30 70
1 50 50
1 70 30
1 70 70
2 70 10
1 90 50
2 30 30
2 50 10
1 90 50
1 50 90
1 30 70
2 10 50
1 70 70
1 70 70
1 90 50
1 50 90
2 10 50
1 90 50
2 30 30
1 90 50
2 70 10
2 10 90
2 10 90
1 70 70
1 30 70
1 50 50
2 30 30
2 70 10
2 10 50
2 70 10
2 10 50
1 90 50
1 50 50
2 10 10
2 50 10
2 30 30
1 30 70
1 50 50
1 90 50
2 10 90
2 10 10
1 70 30
1 90 50
2 10 90
2 50 10
1 50 90
1 30 70
2 30 30
1 70 70
1 70 70
1 70 30
2 10 50
2 70 10
2 10 50
2 30 30
1 50 50
1 70 30
2 10 50
1 70 30
2 10 50
2 10 10
1 70 70
1 50 50
2 70 10
2 10 10
1 90 50
2 10 50
2 10 90
1 30 70
2 30 30
2 70 10
1 70 30
2 10 50
1 90 50
2 50 10
2 10 50
2 10 90
1 30 70
1 70 70
1 50 50
2 30 30
2 10 10
2 30 30
2 50 10
2 10 10
2 70 10
1 90 50
2 30 30
1 70 70
1 50 50
1 90 50
2 30 30
2 30 30
2 10 90
2 50 10
2 10 90
2 10 50
1 70 70
2 10 90
1 70 30
2 50 10
1 70 30
1 70 30
1 30 70
1 30 70
1 50 90
2 70 10
1 50 90
2 10 90
2 10 50
1 70 30
1 70 70
2 70 10
2 50 10
1 30 70
2 10 10
1 30 70
2 70 10
2 10 10
1 90 50
1 90 50
2 50 10
1 50 90
2 10 90
2 50 10
1 50 90
1 70 30
2 10 50
1 50 50
2 50 10
2 70 10
2 10 10
1 30 70
1 90 50
1 90 50
1 70 30
2 70 10
2 50 10
2 10 90
2 70 10
1 90 50
2 50 10
2 50 10
2 30 30
1 50 50
1 30 70
2 10 10
2 70 10
1 30 70
1 90 50
1 30 70
2 70 10
2 10 90
2 10 50
2 50 10
1 50 50
1 50 50
1 70 30
2 70 10
2 50 10
1 90 50
2 10 10
2 10 10
1 70 70
1 90 50
2 10 10
1 50 50
2 10 50
1 70 30
2 10 50
2 30 30
2 10 50
2 10 90
2 70 10
2 10 90
1 50 90
1 30 70
1 50 50
1 50 50
1 70 30
2 30 30
2 70 10
1 50 50
1 50 90
2 10 10
1 70 30
1 30 70
2 10 50
2 30 30
2 70 10
2 70 10
1 70 30
1 30 70
2 10 50
2 70 10
1 50 50
1 70 70
1 50 90
2 10 10
2 10 50
2 70 10
2 10 90
1 90 50
2 50 10
1 70 70
2 30 30
1 50 50
2 10 10
2 50 10
1 30 70
2 10 10
1 30 70
2 10 10
2 10 50
1 50 90
2 10 10
1 70 70
2 70 10
2 10 90
1 30 70
2 70 10
1 50 50
2 10 90
1 70 70
2 50 10
2 10 50
1 50 50
1 50 50
2 30 30
1 50 90
2 50 10
1 50 90
1 50 50
2 50 10
2 30 30
1 70 30
2 10 90
2 50 10
2 50 10
1 90 50
1 30 70
2 70 10
2 70 10
2 10 50
2 10 90
2 50 10
2 30 30
1 90 50
1 50 50
1 70 30
1 50 90
1 50 90
2 10 10
1 30 70
2 70 10
2 10 10
1 50 50
1 70 30
1 50 90
2 50 10
2 10 10
1 70 30
2 10 50
1 50 50
2 10 10
2 10 50
2 30 30
1 50 50
1 70 30
1 70 30
2 30 30
2 10 90
1 70 70
2 30 30
1 50 90
2 10 10
1 50 50
2 10 10
2 10 90
1 50 90
1 70 30
1 30 70
1 70 30
2 10 50
2 10 50
2 10 10
2 30 30
2 70 10
2 10 50
1 70 70
1 50 50
1 50 50
2 30 30
1 90 50
2 10 10
1 70 70
1 50 90
2 10 10
2 30 30
2 10 10
1 70 70
1 90 50
2 10 50
2 10 90
2 10 90
1 30 70
1 70 30
1 50 50
1 90 50
2 30 30
2 30 30
2 50 10
1 50 50
1 30 70
1 70 70
2 30 30
1 70 30
2 50 10
1 70 70
1 30 70
1 70 30
1 90 50
2 30 30
2 10 90
2 10 90
2 10 90
2 50 10
1 90 50
2 10 50
2 50 10
1 50 50
1 50 50
1 70 70
1 30 70
1 50 50
1 70 70
1 70 70
2 70 10
2 10 10
1 70 30
2 10 10
1 50 50
2 10 50
2 30 30
1 90 50
1 70 30
2 50 10
2 30 30
2 70 10
2 50 10
1 90 50
2 10 90
2 50 10
1 70 70
1 70 70
2 10 90
2 10 90
2 10 50
2 10 10
2 10 10
2 10 50
2 10 90
1 90 50
1 70 70
2 50 10
1 50 90
2 70 10
1 50 50
1 50 90
2 10 90
2 10 90
2 10 90
1 30 70
1 90 50
2 10 50
2 30 30
2 10 90
2 50 10
2 10 10
1 70 70
1 90 50
2 30 30
2 10 10
2 50 10
1 70 30
1 30 70
2 50 10
1 70 30
2 30 30
2 50 10
1 50 90
2 30 30
2 10 50
2 50 10
1 70 30
2 10 50
1 30 70
1 50 90
1 50 50
2 30 30
1 30 70
1 50 50
1 90 50
2 30 30
1 70 70
2 10 50
2 10 90
2 30 30
1 90 50
1 90 50
2 50 10
2 10 90
2 30 30
1 30 70
2 30 30
1 30 70
2 10 50
2 10 90
2 70 10
2 10 10
2 70 10
1 70 70
2 10 50
1 70 30
2 70 10
1 30 70
1 30 70
2 50 10
2 10 50
2 30 30
1 70 30
2 70 10
1 50 90
1 50 50
1 50 90
2 70 10
1 70 30
1 50 50
2 10 10
2 50 10
2 70 10
1 50 50
2 10 10
2 50 10
2 10 10
1 70 70
1 30 70
1 90 50
2 10 90
1 70 70
2 70 10
2 10 90
1 90 50
2 70 10
1 70 70
1 70 30
2 30 30
2 30 30
1 70 70
2 70 10
1 50 50
2 10 10
2 10 90
1 50 90
1 70 70
2 10 50
1 50 50
1 50 90
2 70 10
1 30 70
1 30 70
1 30 70
1 50 50
1 50 90
2 30 30
2 30 30
2 10 90
1 50 50
1 30 70
2 10 90
2 50 10
1 50 50
1 90 50
2 10 50
2 70 10
1 70 30
1 70 70
2 10 50
1 70 30
2 10 50
2 10 90
1 70 30
2 30 30
2 10 90
2 70 10
2 50 10
2 10 10
2 30 30
2 10 50
2 10 10
1 50 50
1 30 70
1 90 50
2 50 10
1 90 50
2 70 10
1 70 30
1 70 70
2 10 50
1 70 30
2 10 90
2 50 10
2 10 50
2 50 10
1 30 70
1 50 50
1 50 90
1 30 70
2 30 30
2 10 50
1 30 70
1 50 90
2 10 50
1 50 50
2 50 10
2 30 30
2 50 10
2 10 10
2 30 30
1 70 70
1 70 30
1 30 70
2 10 90
2 10 50
2 10 90
1 30 70
1 90 50
2 10 90
2 50 10
1 90 50
1 70 70
1 50 50
1 70 70
1 30 70
1 30 70
1 90 50
2 50 10
2 10 10
1 90 50
2 10 10
2 10 50
1 50 90
1 30 70
1 70 70
1 70 30
1 50 90
1 70 70
2 30 30
1 50 90
1 50 50
1 90 50
2 70 10
1 70 30
2 10 90
1 70 70
2 50 10
2 10 90
1 50 50
2 30 30
1 50 50
1 70 70
2 30 30
1 50 90
1 30 70
2 10 10
2 10 50
2 10 90
2 30 30
1 90 50
1 30 70
1 50 50
2 10 90
1 70 70
1 70 70
1 70 30
1 50 50
1 50 50
1 50 50
1 70 30
1 70 30
1 70 30
1 70 70
2 10 10
1 30 70
2 10 50
1 50 90
1 70 30
1 90 50
2 50 10
2 10 50
1 50 50
1 30 70
2 10 10
2 10 10
2 10 10
1 90 50
1 50 90
2 70 10
2 30 30
1 70 70
1 50 90
1 70 70
1 30 70
2 50 10
1 90 50
2 50 10
1 50 50
2 70 10
2 10 50
1 30 70
2 10 10
2 30 30
2 30 30
2 70 10
1 30 70
1 50 90
2 10 50
2 10 10
1 70 70
2 10 10
1 30 70
2 10 10
1 90 50
2 70 10
1 50 50
1 50 50
2 10 90
2 10 50
1 30 70
1 70 30
1 70 30
1 70 30
1 50 90
2 10 10
2 10 90
1 70 30
2 70 10
2 10 10
2 10 90
2 50 10
1 90 50
1 30 70
1 70 30
2 10 90
1 90 50
1 90 50
1 50 50
1 50 90
2 10 50
1 70 30
2 70 10
2 10 90
1 50 50
2 10 90
1 50 90
1 50 50
1 30 70
2 10 10
2 50 10
1 70 30
2 30 30
2 70 10
1 50 90
1 90 50
1 90 50
2 10 90
1 50 90
2 10 90
2 70 10
2 50 10
1 50 50
2 10 90
1 50 90
2 10 90
2 30 30
1 30 70
2 50 10
1 90 50
2 50 10
2 30 30
2 30 30
2 10 50
2 50 10
2 10 10
2 10 10
1 90 50
1 70 30
1 70 30
2 70 10
1 90 50
2 70 10
2 70 10
2 10 10
2 50 10
1 70 30
2 10 90
2 30 30
1 50 90
2 10 10
2 10 90
1 50 90
2 10 50
1 70 30
1 30 70
1 30 70
2 30 30
2 10 10
2 10 10
2 50 10
2 10 10
1 70 30
2 50 10
2 30 30
1 70 30
2 10 50
2 10 10
1 50 50
2 30 30
2 10 50
1 50 90
1 70 30
1 50 50
2 70 10
1 50 90
2 30 30
1 50 90
1 30 70
2 50 10
2 30 30
1 70 70
1 30 70
1 90 50
2 70 10
1 70 70
1 50 50
2 70 10
2 50 10
1 50 90
2 10 90
2 10 10
2 10 50
2 10 10
1 70 30
1 50 90
2 10 10
1 30 70
1 70 30
2 30 30
1 70 30
1 70 30
1 70 70
1 70 30
1 90 50
2 30 30
1 90 50
1 70 30
2 10 50
2 10 90
2 30 30
1 30 70
1 50 90
1 90 50
1 50 90
2 50 10
1 50 90
1 90 50
2 50 10
1 90 50
2 10 90
2 70 10
1 50 50
1 50 90
2 50 10
1 50 50
2 10 50
2 30 30
1 70 70
2 10 10
1 70 30
1 70 30
1 50 50
2 30 30
1 50 90
1 90 50
1 70 70
1 50 50
1 70 70
2 50 10
2 10 10
2 10 90
2 70 10
1 90 50
1 70 30
2 70 10
1 50 50
1 70 70
2 50 10
1 90 50
2 30 30
1 50 50
1 30 70
1 50 50
2 10 10
2 10 50
2 50 10
2 30 30
1 70 70
1 50 90
1 50 90
1 70 30
1 50 50
2 10 10
1 70 70
1 70 70
1 30 70
1 50 90
2 30 30
2 50 10
1 50 50
2 10 50
2 10 50
2 10 50
1 50 90
1 30 70
2 70 10
2 10 50
1 50 90
1 50 90
2 50 10
2 10 50
1 50 50
2 70 10
1 50 50
1 50 90
1 30 70
2 70 10
2 70 10
1 50 50
2 50 10
1 50 50
2 10 50
1 50 50
1 30 70
2 10 50
1 50 90
2 10 50
1 70 70
2 50 10
1 30 70
2 70 10
1 30 70
2 10 10
2 10 50
2 50 10
2 10 50
2 70 10
